order_id,date,region,sales_rep,customer_id,customer_segment,product_category,channel,units,list_price_eur,discount_pct,revenue_eur,cost_eur,promised_lead_days,actual_lead_days,on_time,in_full,returned
O009706,2025-05-03,East,Nowak,C0002,SMB,power tools,e-shop,112,147.9759,0.032,16042.96,11639.42,2,2,1,1,0
O009712,2025-05-03,DACH-South,Huber,C0070,SMB,fasteners,field-sales,34,0.8948,0.07,28.29,17.68,3,3,1,1,0
O009714,2025-05-03,DACH-North,Braun,C0274,SMB,fasteners,e-shop,46,0.9851,0.014,44.68,27.42,2,2,1,1,0
O009725,2025-05-03,East,Nowak,C0008,SMB,fasteners,branch,88,0.8763,0.005,76.73,43.18,1,2,0,1,0
O009736,2025-05-03,DACH-South,Fischer,C0193,Enterprise,fasteners,field-sales,172,0.8104,0.037,134.23,77.62,3,3,1,1,0
O009744,2025-05-03,DACH-North,Klein,C0189,Trade,chemicals,e-shop,23,6.0762,0.035,134.86,77.56,2,2,1,1,0
O009845,2025-05-03,West,Martin,C0131,SMB,ppe,e-shop,47,3.246,0.079,140.51,95.37,2,2,1,1,0
O009866,2025-05-03,Nordics,Lindqvist,C0188,SMB,power tools,phone,81,155.5309,0.01,12472.02,9235.63,3,3,1,0,0
O009916,2025-05-03,DACH-South,Fischer,C0041,SMB,fasteners,branch,88,1.0057,0.127,77.26,50.23,1,1,1,1,0
O009947,2025-05-03,West,Dubois,C0286,SMB,chemicals,e-shop,75,7.3358,0.108,490.77,302.87,2,2,1,1,0
O009973,2025-05-03,East,Kovac,C0200,Trade,power tools,phone,30,143.6322,0.137,3718.64,3252.66,3,3,1,1,0
O009998,2025-05-03,West,Dubois,C0243,SMB,fasteners,e-shop,15,0.8736,0.049,12.46,7.72,2,2,1,1,0
O010002,2025-05-03,East,Nowak,C0319,Trade,ppe,e-shop,32,3.4139,0.057,103.02,64.82,2,2,1,1,0
O010008,2025-05-03,East,Nowak,C0138,Trade,power tools,field-sales,15,159.8457,0.023,2342.54,1658.81,3,3,1,1,1
O010033,2025-05-03,East,Nowak,C0307,Trade,chemicals,e-shop,10,6.8087,0.034,65.77,37.41,2,3,0,1,0
O010042,2025-05-03,East,Nowak,C0058,Enterprise,power tools,e-shop,134,151.0737,0.146,17288.27,14780.13,2,2,1,1,0
O010057,2025-05-03,East,Kovac,C0077,SMB,fasteners,e-shop,68,1.0037,0.045,65.18,41.3,2,2,1,1,0
O010061,2025-05-03,DACH-South,Mayer,C0029,Trade,abrasives,e-shop,26,1.0613,0.09,25.11,15.5,2,2,1,1,0
O010064,2025-05-03,East,Kovac,C0345,Enterprise,power tools,e-shop,318,134.1539,0.13,37115.02,30243.72,2,2,1,1,0
O010139,2025-05-03,DACH-South,Huber,C0222,SMB,fasteners,e-shop,46,1.0179,0.086,42.8,27.2,2,2,1,1,0
O010257,2025-05-03,DACH-North,Klein,C0301,Trade,fasteners,branch,18,0.9259,0.028,16.2,9.82,1,5,0,1,0
O010258,2025-05-03,East,Nowak,C0384,Trade,hand tools,e-shop,36,23.207,0.017,821.25,532.39,2,5,0,1,0
O009630,2025-05-04,West,Dubois,C0136,Trade,ppe,field-sales,10,3.4223,0.0,34.22,20.27,3,3,1,1,0
O009633,2025-05-04,East,Kovac,C0043,SMB,abrasives,phone,92,1.2475,0.081,105.47,61.24,3,3,1,1,0
O009681,2025-05-04,DACH-South,Fischer,C0245,SMB,hand tools,phone,74,25.5145,0.003,1882.41,1212.02,3,6,0,1,0
O009740,2025-05-04,DACH-South,Mayer,C0226,Trade,power tools,field-sales,47,135.0735,0.054,6005.64,4397.67,3,3,1,1,0
O009813,2025-05-04,DACH-South,Huber,C0015,Trade,fasteners,e-shop,16,1.0038,0.0,16.06,9.59,2,2,1,1,0
O009835,2025-05-04,West,Dubois,C0131,SMB,fasteners,e-shop,82,1.0278,0.099,75.94,47.35,2,2,1,1,0
O009841,2025-05-04,DACH-South,Fischer,C0141,Enterprise,fasteners,field-sales,142,0.8644,0.05,116.61,73.48,3,3,1,1,0
O009849,2025-05-04,DACH-North,Klein,C0019,Enterprise,fasteners,field-sales,206,0.8143,0.117,148.12,92.51,3,3,1,1,0
O009867,2025-05-04,East,Kovac,C0201,SMB,fasteners,e-shop,80,0.9209,0.031,71.39,44.41,2,2,1,1,0
O009881,2025-05-04,DACH-South,Fischer,C0070,SMB,chemicals,branch,86,6.9605,0.013,590.82,319.9,1,1,1,1,0
O009882,2025-05-04,East,Nowak,C0058,Enterprise,fasteners,e-shop,232,0.9809,0.17,188.88,131.85,2,2,1,1,0
O009890,2025-05-04,DACH-North,Weber,C0261,Enterprise,fasteners,branch,181,0.9573,0.135,149.88,102.07,1,1,1,1,0
O009897,2025-05-04,West,Martin,C0053,Trade,chemicals,branch,32,5.8923,0.13,164.04,103.8,1,1,1,1,1
O009906,2025-05-04,Nordics,Lindqvist,C0380,Trade,ppe,phone,45,3.13,0.046,134.37,88.71,3,3,1,1,0
O009910,2025-05-04,DACH-South,Huber,C0308,Enterprise,power tools,field-sales,220,150.854,0.126,29006.21,24533.27,3,3,1,1,0
O009931,2025-05-04,DACH-North,Weber,C0023,SMB,abrasives,branch,22,1.0337,0.054,21.51,12.34,1,1,1,1,0
O009965,2025-05-04,DACH-North,Braun,C0078,SMB,power tools,e-shop,114,137.0947,0.094,14159.69,11652.35,2,2,1,1,0
O009985,2025-05-04,DACH-North,Klein,C0255,SMB,power tools,branch,72,133.4474,0.051,9118.19,6965.43,1,1,1,1,0
O010038,2025-05-04,DACH-North,Braun,C0164,Enterprise,fasteners,e-shop,384,0.82,0.177,259.15,185.45,2,2,1,1,0
O010052,2025-05-04,DACH-South,Mayer,C0310,Enterprise,abrasives,e-shop,186,1.1909,0.172,183.41,121.51,2,2,1,1,0
O010094,2025-05-04,DACH-North,Klein,C0269,Trade,fasteners,branch,18,0.8929,0.14,13.82,9.04,1,1,1,1,0
O010182,2025-05-04,DACH-South,Mayer,C0123,SMB,fasteners,e-shop,41,0.8945,0.114,32.49,20.84,2,2,1,1,0
O010200,2025-05-04,DACH-South,Mayer,C0292,Trade,fasteners,e-shop,26,0.8717,0.019,22.23,13.53,2,2,1,1,0
O010211,2025-05-04,DACH-North,Weber,C0383,Trade,fasteners,e-shop,17,0.9245,0.049,14.95,9.1,2,2,1,1,0
O010250,2025-05-04,East,Kovac,C0373,Trade,abrasives,branch,23,1.1346,0.066,24.37,15.13,1,1,1,1,0
O009631,2025-05-05,West,Dubois,C0393,Enterprise,hand tools,field-sales,292,22.8422,0.132,5789.49,4613.87,3,3,1,1,0
O009638,2025-05-05,DACH-North,Klein,C0215,Trade,chemicals,e-shop,28,6.3686,0.055,168.51,93.9,2,6,0,1,0
O009652,2025-05-05,East,Kovac,C0354,SMB,fasteners,e-shop,35,0.9974,0.094,31.63,20.36,2,2,1,1,0
O009679,2025-05-05,West,Martin,C0108,SMB,ppe,field-sales,47,3.2998,0.165,129.5,97.74,3,3,1,1,0
O009715,2025-05-05,West,Martin,C0363,SMB,abrasives,e-shop,70,0.9974,0.084,63.95,38.77,2,2,1,1,0
O009820,2025-05-05,East,Nowak,C0369,Trade,ppe,field-sales,28,3.8429,0.119,94.8,66.32,3,3,1,1,0
O009823,2025-05-05,East,Nowak,C0238,Trade,fasteners,field-sales,47,0.8328,0.056,36.95,22.59,3,3,1,1,0
O009826,2025-05-05,Nordics,Lindqvist,C0027,SMB,ppe,field-sales,49,3.9076,0.056,180.75,123.61,3,3,1,1,0
O009860,2025-05-05,East,Nowak,C0002,SMB,fasteners,branch,42,0.9833,0.098,37.25,24.35,1,1,1,1,0
O009918,2025-05-05,Nordics,Lindqvist,C0188,SMB,chemicals,field-sales,67,7.12,0.083,437.45,260.23,3,3,1,1,0
O009922,2025-05-05,DACH-North,Braun,C0227,Enterprise,hand tools,field-sales,225,23.1851,0.088,4757.58,3355.75,3,7,0,1,0
O009946,2025-05-05,East,Nowak,C0148,Enterprise,hand tools,field-sales,131,22.2158,0.169,2418.43,1852.73,3,3,1,1,0
O009997,2025-05-05,West,Martin,C0263,Enterprise,chemicals,e-shop,236,6.7646,0.246,1203.72,856.95,2,2,1,1,0
O010011,2025-05-05,East,Kovac,C0008,SMB,ppe,field-sales,23,3.3339,0.112,68.09,49.52,3,4,0,1,0
O010017,2025-05-05,DACH-North,Klein,C0301,Trade,fasteners,field-sales,38,0.883,0.048,31.94,20.02,3,3,1,1,0
O010093,2025-05-05,DACH-North,Weber,C0361,Trade,ppe,field-sales,21,3.759,0.0,78.94,50.9,3,3,1,1,0
O010115,2025-05-05,West,Dubois,C0020,SMB,power tools,branch,41,143.3823,0.073,5449.53,4130.53,1,1,1,0,0
O010135,2025-05-05,East,Kovac,C0267,SMB,fasteners,branch,50,0.8962,0.033,43.33,26.72,1,3,0,1,0
O010142,2025-05-05,Nordics,Lindqvist,C0183,Trade,fasteners,e-shop,15,0.9593,0.074,13.32,8.1,2,2,1,1,0
O009594,2025-05-06,DACH-North,Weber,C0242,Trade,abrasives,branch,18,1.0513,0.127,16.52,10.82,1,1,1,1,0
O009636,2025-05-06,East,Nowak,C0060,SMB,fasteners,phone,53,0.8215,0.121,38.27,24.48,3,3,1,1,0
O009650,2025-05-06,Nordics,Lindqvist,C0381,Enterprise,fasteners,field-sales,103,0.9571,0.021,96.51,55.69,3,3,1,1,0
O009674,2025-05-06,East,Kovac,C0287,SMB,fasteners,field-sales,17,0.9649,0.0,16.4,9.06,3,3,1,1,0
O009682,2025-05-06,Nordics,Lindqvist,C0294,Trade,ppe,phone,25,3.4718,0.013,85.67,55.44,3,3,1,1,0
O009696,2025-05-06,East,Kovac,C0008,SMB,abrasives,field-sales,62,1.0277,0.082,58.49,35.62,3,3,1,1,0
O009703,2025-05-06,East,Nowak,C0373,Trade,hand tools,field-sales,26,24.2676,0.031,611.4,403.38,3,3,1,1,0
O009731,2025-05-06,DACH-South,Fischer,C0352,Trade,hand tools,branch,37,22.6929,0.052,795.98,564.39,1,1,1,1,0
O009763,2025-05-06,DACH-South,Fischer,C0251,SMB,ppe,phone,33,3.6929,0.05,115.77,76.59,3,3,1,1,0
O009821,2025-05-06,East,Nowak,C0185,SMB,ppe,e-shop,51,3.3766,0.08,158.43,101.64,2,2,1,1,0
O009900,2025-05-06,DACH-North,Weber,C0218,SMB,ppe,e-shop,71,3.6731,0.091,237.06,167.1,2,3,0,1,0
O009905,2025-05-06,DACH-South,Huber,C0040,SMB,fasteners,phone,93,0.8791,0.081,75.13,49.13,3,3,1,1,0
O009953,2025-05-06,DACH-North,Braun,C0361,Trade,chemicals,e-shop,32,6.2974,0.0,201.52,108.07,2,2,1,1,0
O009966,2025-05-06,East,Nowak,C0384,Trade,fasteners,e-shop,15,0.9444,0.107,12.65,7.85,2,2,1,1,0
O009978,2025-05-06,West,Martin,C0108,SMB,power tools,field-sales,58,147.0653,0.012,8427.43,6028.0,3,7,0,1,0
O010007,2025-05-06,DACH-South,Fischer,C0158,Enterprise,chemicals,field-sales,217,5.8504,0.036,1223.83,716.74,3,4,0,1,0
O010018,2025-05-06,West,Dubois,C0364,Trade,ppe,field-sales,30,3.6769,0.001,110.2,70.36,3,3,1,1,1
O010126,2025-05-06,DACH-North,Weber,C0099,Enterprise,abrasives,phone,225,1.1765,0.205,210.45,152.35,3,3,1,1,0
O010160,2025-05-06,DACH-South,Huber,C0095,Enterprise,hand tools,e-shop,55,22.6983,0.155,1054.9,822.82,2,2,1,1,0
O010162,2025-05-06,DACH-South,Mayer,C0253,SMB,fasteners,phone,57,0.8722,0.084,45.54,30.0,3,3,1,1,0
O010168,2025-05-06,East,Nowak,C0056,SMB,hand tools,field-sales,54,27.1821,0.072,1362.15,985.25,3,3,1,1,0
O010204,2025-05-06,DACH-South,Huber,C0203,Enterprise,abrasives,branch,156,1.2269,0.221,149.1,102.11,1,1,1,1,0
O010206,2025-05-06,Nordics,Berg,C0059,Trade,ppe,branch,16,3.8023,0.076,56.21,39.08,1,1,1,1,0
O010246,2025-05-06,East,Kovac,C0077,SMB,hand tools,phone,67,27.5254,0.059,1735.39,1159.12,3,3,1,1,0
O009627,2025-05-07,DACH-South,Huber,C0207,SMB,abrasives,field-sales,47,1.0422,0.082,44.97,27.18,3,3,1,1,0
O009697,2025-05-07,DACH-North,Weber,C0361,Trade,fasteners,e-shop,34,0.9176,0.008,30.95,18.0,2,2,1,1,0
O009724,2025-05-07,DACH-South,Mayer,C0040,SMB,fasteners,e-shop,82,0.8107,0.035,64.15,39.15,2,6,0,1,0
O009811,2025-05-07,East,Kovac,C0148,Enterprise,chemicals,branch,263,6.0463,0.178,1307.13,862.51,1,1,1,1,0
O009812,2025-05-07,Nordics,Lindqvist,C0299,SMB,abrasives,e-shop,72,1.1738,0.041,81.05,45.32,2,2,1,1,0
O009818,2025-05-07,DACH-North,Klein,C0054,Trade,fasteners,e-shop,18,0.9999,0.055,17.01,10.29,2,2,1,1,0
O009838,2025-05-07,East,Kovac,C0090,Trade,hand tools,e-shop,41,24.8058,0.051,965.17,695.58,2,2,1,1,0
O009864,2025-05-07,DACH-South,Mayer,C0310,Enterprise,ppe,e-shop,289,3.1779,0.173,759.53,562.73,2,2,1,1,0
O009911,2025-05-07,East,Nowak,C0119,Enterprise,abrasives,field-sales,207,1.182,0.114,216.78,134.65,3,3,1,1,0
O009941,2025-05-07,West,Dubois,C0160,SMB,fasteners,field-sales,57,0.8551,0.08,44.84,28.49,3,3,1,1,0
O009955,2025-05-07,DACH-South,Mayer,C0253,SMB,chemicals,field-sales,18,7.3141,0.086,120.33,72.94,3,3,1,1,0
O009977,2025-05-07,West,Dubois,C0137,Trade,fasteners,e-shop,17,0.8908,0.075,14.01,8.96,2,2,1,1,0
O009983,2025-05-07,DACH-South,Huber,C0184,Enterprise,hand tools,branch,462,25.452,0.244,8889.67,7543.05,1,1,1,0,0
O009994,2025-05-07,East,Nowak,C0110,Enterprise,power tools,phone,1,143.2514,0.193,115.6,100.13,3,3,1,1,0
O010006,2025-05-07,DACH-North,Weber,C0181,SMB,abrasives,e-shop,37,1.1172,0.084,37.86,22.06,2,5,0,1,0
O010066,2025-05-07,DACH-South,Fischer,C0226,Trade,power tools,phone,28,133.6039,0.047,3565.09,2566.87,3,3,1,1,0
O010068,2025-05-07,East,Kovac,C0321,SMB,power tools,field-sales,73,127.4587,0.083,8532.21,6982.29,3,3,1,1,0
O010101,2025-05-07,DACH-South,Mayer,C0104,Trade,fasteners,field-sales,29,1.0092,0.038,28.15,16.22,3,3,1,1,0
O010150,2025-05-07,East,Kovac,C0331,SMB,chemicals,field-sales,95,5.877,0.027,543.24,301.21,3,3,1,1,0
O010172,2025-05-07,West,Martin,C0346,Trade,abrasives,e-shop,18,1.1959,0.0,21.53,12.18,2,2,1,1,0
O010198,2025-05-07,Nordics,Lindqvist,C0275,Enterprise,ppe,phone,140,3.2581,0.137,393.64,294.0,3,6,0,1,0
O009626,2025-05-08,West,Dubois,C0211,SMB,chemicals,field-sales,38,7.3273,0.099,250.87,144.21,3,3,1,1,0
O009660,2025-05-08,DACH-South,Fischer,C0142,SMB,abrasives,e-shop,40,0.9929,0.054,37.57,22.18,2,2,1,1,0
O009694,2025-05-08,DACH-South,Huber,C0025,SMB,power tools,branch,4,151.0605,0.026,588.53,417.38,1,1,1,1,0
O009727,2025-05-08,Nordics,Lindqvist,C0275,Enterprise,fasteners,branch,285,0.9124,0.089,236.89,155.0,1,1,1,1,0
O009735,2025-05-08,DACH-South,Fischer,C0140,SMB,power tools,field-sales,97,128.2706,0.094,11272.68,8835.43,3,3,1,1,0
O009807,2025-05-08,DACH-South,Mayer,C0226,Trade,fasteners,field-sales,33,0.8448,0.0,27.88,15.72,3,3,1,1,0
O009816,2025-05-08,East,Nowak,C0313,SMB,hand tools,e-shop,66,26.1462,0.082,1584.15,1192.58,2,2,1,1,0
O009884,2025-05-08,Nordics,Lindqvist,C0359,Enterprise,abrasives,phone,252,1.0526,0.069,246.95,144.93,3,3,1,1,0
O009964,2025-05-08,DACH-North,Braun,C0178,Trade,ppe,e-shop,23,3.1579,0.031,70.38,43.97,2,2,1,1,0
O009968,2025-05-08,DACH-North,Braun,C0389,Trade,fasteners,e-shop,25,0.8305,0.09,18.89,12.6,2,4,0,1,0
O010045,2025-05-08,East,Nowak,C0390,SMB,fasteners,e-shop,59,0.8214,0.043,46.38,28.97,2,2,1,1,0
O010051,2025-05-08,Nordics,Lindqvist,C0229,SMB,chemicals,e-shop,79,6.8311,0.091,490.55,296.64,2,2,1,1,0
O010110,2025-05-08,DACH-North,Braun,C0049,Trade,chemicals,field-sales,5,5.8542,0.07,27.22,16.09,3,3,1,1,0
O010114,2025-05-08,DACH-South,Fischer,C0115,SMB,ppe,e-shop,59,3.5191,0.003,207.0,124.93,2,2,1,1,0
O010131,2025-05-08,DACH-South,Fischer,C0352,Trade,power tools,field-sales,23,138.1594,0.066,2967.94,2379.38,3,3,1,1,0
O010156,2025-05-08,DACH-North,Klein,C0301,Trade,chemicals,field-sales,30,7.37,0.0,221.1,121.28,3,3,1,1,0
O010158,2025-05-08,West,Dubois,C0136,Trade,power tools,e-shop,23,159.4137,0.075,3391.53,2521.41,2,5,0,1,0
O010177,2025-05-08,DACH-South,Fischer,C0129,SMB,chemicals,branch,72,7.4546,0.092,487.35,289.39,1,1,1,1,0
O010188,2025-05-08,DACH-South,Huber,C0129,SMB,hand tools,branch,74,27.2965,0.013,1993.68,1334.39,1,1,1,1,0
O010192,2025-05-08,DACH-North,Weber,C0378,Enterprise,chemicals,field-sales,290,6.0296,0.137,1509.03,949.92,3,3,1,1,0
O010205,2025-05-08,DACH-South,Huber,C0333,Trade,ppe,field-sales,31,3.2534,0.01,99.85,65.64,3,3,1,1,0
O010214,2025-05-08,DACH-North,Weber,C0327,SMB,fasteners,field-sales,76,1.0021,0.16,63.97,44.82,3,3,1,1,0
O010220,2025-05-08,East,Nowak,C0297,SMB,chemicals,e-shop,46,6.2902,0.036,278.93,158.34,2,2,1,1,0
O010225,2025-05-08,East,Nowak,C0267,SMB,chemicals,field-sales,71,6.25,0.074,410.91,231.75,3,3,1,1,0
O010260,2025-05-08,DACH-South,Huber,C0117,Trade,abrasives,e-shop,25,1.2204,0.097,27.55,16.29,2,2,1,1,1
O010281,2025-05-08,West,Dubois,C0113,SMB,fasteners,e-shop,49,0.8153,0.185,32.56,22.87,2,2,1,1,0
O009579,2025-05-09,West,Dubois,C0379,Enterprise,fasteners,e-shop,223,0.8259,0.178,151.39,111.21,2,2,1,1,0
O009639,2025-05-09,West,Martin,C0395,Trade,chemicals,e-shop,15,7.2853,0.001,109.17,59.64,2,2,1,1,0
O009661,2025-05-09,DACH-South,Fischer,C0253,SMB,chemicals,e-shop,54,7.3588,0.003,396.18,219.87,2,2,1,1,0
O009671,2025-05-09,East,Nowak,C0259,Trade,chemicals,e-shop,4,7.3454,0.079,27.06,16.08,2,2,1,1,0
O009693,2025-05-09,DACH-South,Huber,C0118,SMB,fasteners,phone,53,0.8887,0.079,43.38,26.15,3,3,1,1,0
O009708,2025-05-09,East,Kovac,C0056,SMB,ppe,e-shop,36,3.3769,0.145,103.94,78.47,2,2,1,1,0
O009739,2025-05-09,East,Nowak,C0058,Enterprise,chemicals,e-shop,288,6.0678,0.137,1508.12,954.84,2,2,1,1,0
O009759,2025-05-09,DACH-North,Braun,C0078,SMB,fasteners,field-sales,61,0.9365,0.019,56.04,33.6,3,3,1,1,0
O009764,2025-05-09,DACH-North,Braun,C0274,SMB,fasteners,e-shop,46,0.8745,0.064,37.65,24.44,2,2,1,0,0
O009771,2025-05-09,DACH-South,Fischer,C0250,Trade,fasteners,e-shop,17,0.8822,0.101,13.48,8.49,2,2,1,1,0
O009806,2025-05-09,DACH-South,Huber,C0257,SMB,hand tools,e-shop,100,27.3807,0.023,2675.09,1882.95,2,2,1,1,0
O009855,2025-05-09,West,Martin,C0061,Trade,hand tools,e-shop,37,24.7712,0.042,878.04,626.76,2,2,1,1,0
O009948,2025-05-09,West,Martin,C0208,Enterprise,chemicals,e-shop,311,5.9662,0.158,1562.32,954.95,2,2,1,1,0
O009967,2025-05-09,DACH-North,Weber,C0219,SMB,chemicals,phone,62,6.5026,0.09,366.88,211.03,3,6,0,1,0
O010000,2025-05-09,West,Dubois,C0157,Trade,abrasives,phone,24,1.0453,0.059,23.61,14.5,3,3,1,1,0
O010003,2025-05-09,Nordics,Berg,C0344,SMB,chemicals,field-sales,12,6.1325,0.053,69.69,40.56,3,3,1,1,0
O010046,2025-05-09,DACH-North,Weber,C0017,SMB,fasteners,field-sales,86,0.9944,0.043,81.84,48.69,3,3,1,1,0
O010053,2025-05-09,DACH-South,Mayer,C0207,SMB,abrasives,field-sales,121,1.0586,0.057,120.79,71.34,3,3,1,1,0
O010060,2025-05-09,DACH-North,Klein,C0153,Enterprise,ppe,e-shop,125,3.1788,0.163,332.58,257.93,2,2,1,1,0
O010096,2025-05-09,East,Kovac,C0331,SMB,chemicals,field-sales,49,6.5458,0.032,310.48,179.78,3,3,1,1,0
O010104,2025-05-09,West,Dubois,C0263,Enterprise,hand tools,branch,216,23.7088,0.13,4455.36,3498.7,1,1,1,1,0
O010145,2025-05-09,Nordics,Berg,C0197,SMB,abrasives,e-shop,72,1.2545,0.09,82.19,48.92,2,2,1,1,0
O010193,2025-05-09,Nordics,Berg,C0317,Enterprise,fasteners,phone,277,0.9666,0.135,231.6,151.31,3,3,1,1,0
O010216,2025-05-09,DACH-South,Fischer,C0093,SMB,abrasives,field-sales,68,1.1384,0.0,77.41,42.28,3,3,1,1,0
O010251,2025-05-09,DACH-North,Braun,C0078,SMB,abrasives,field-sales,110,1.1698,0.058,121.21,70.21,3,3,1,1,0
O009599,2025-05-10,DACH-North,Klein,C0255,SMB,chemicals,branch,61,7.312,0.074,413.03,249.96,1,1,1,1,0
O009607,2025-05-10,DACH-South,Fischer,C0226,Trade,abrasives,e-shop,13,1.191,0.012,15.3,8.68,2,2,1,1,0
O009651,2025-05-10,DACH-North,Klein,C0078,SMB,power tools,e-shop,36,141.4307,0.068,4745.28,3830.71,2,2,1,1,0
O009662,2025-05-10,East,Kovac,C0069,SMB,ppe,e-shop,60,3.1277,0.11,167.02,118.01,2,2,1,1,0
O009784,2025-05-10,East,Nowak,C0345,Enterprise,ppe,e-shop,167,3.4225,0.181,468.11,352.45,2,2,1,1,0
O009793,2025-05-10,DACH-South,Mayer,C0132,Trade,fasteners,field-sales,20,0.9802,0.032,18.98,11.73,3,3,1,1,0
O009859,2025-05-10,West,Martin,C0318,SMB,hand tools,e-shop,63,27.0919,0.029,1657.29,1073.71,2,2,1,1,0
O009914,2025-05-10,DACH-North,Braun,C0274,SMB,chemicals,e-shop,65,6.1017,0.081,364.49,220.96,2,2,1,1,0
O009944,2025-05-10,East,Nowak,C0022,SMB,chemicals,e-shop,47,7.3417,0.002,344.37,191.34,2,2,1,1,0
O009986,2025-05-10,DACH-South,Mayer,C0104,Trade,fasteners,phone,28,0.887,0.0,24.84,13.88,3,3,1,1,1
O009991,2025-05-10,DACH-North,Klein,C0049,Trade,chemicals,field-sales,20,6.5173,0.052,123.57,71.72,3,3,1,1,0
O010055,2025-05-10,Nordics,Berg,C0127,Trade,ppe,branch,11,3.7942,0.097,37.69,26.76,1,1,1,1,0
O010069,2025-05-10,Nordics,Lindqvist,C0365,SMB,hand tools,e-shop,9,25.8816,0.055,220.12,154.76,2,2,1,1,0
O010148,2025-05-10,East,Kovac,C0386,Trade,hand tools,field-sales,20,26.8702,0.039,516.45,347.05,3,3,1,1,0
O010210,2025-05-10,West,Dubois,C0160,SMB,chemicals,branch,53,6.8832,0.174,301.33,200.75,1,1,1,1,0
O010255,2025-05-10,DACH-North,Klein,C0350,SMB,abrasives,field-sales,32,1.0163,0.022,31.81,18.86,3,6,0,1,0
O010285,2025-05-10,Nordics,Berg,C0083,SMB,abrasives,e-shop,49,1.1925,0.059,54.98,31.13,2,2,1,1,0
O009588,2025-05-11,DACH-South,Mayer,C0202,SMB,power tools,e-shop,44,139.571,0.121,5398.05,4468.89,2,5,0,1,0
O009637,2025-05-11,Nordics,Lindqvist,C0399,Enterprise,abrasives,field-sales,238,1.0247,0.148,207.78,133.66,3,3,1,1,0
O009640,2025-05-11,Nordics,Berg,C0234,Trade,ppe,field-sales,17,3.6514,0.089,56.55,36.77,3,7,0,1,0
O009644,2025-05-11,West,Dubois,C0113,SMB,fasteners,field-sales,89,0.8986,0.145,68.38,46.93,3,3,1,1,0
O009656,2025-05-11,East,Nowak,C0192,SMB,chemicals,field-sales,70,6.2074,0.011,429.74,240.96,3,3,1,1,0
O009711,2025-05-11,East,Kovac,C0192,SMB,chemicals,branch,43,7.1347,0.087,280.1,169.13,1,1,1,1,0
O009716,2025-05-11,Nordics,Lindqvist,C0188,SMB,fasteners,e-shop,69,0.9027,0.077,57.49,35.27,2,2,1,1,0
O009728,2025-05-11,West,Dubois,C0009,Enterprise,power tools,branch,149,148.2575,0.238,16832.86,16581.81,1,1,1,1,0
O009754,2025-05-11,Nordics,Berg,C0145,SMB,chemicals,field-sales,63,7.05,0.007,441.04,241.78,3,3,1,1,0
O009766,2025-05-11,DACH-South,Mayer,C0222,SMB,power tools,e-shop,86,145.7024,0.035,12091.84,9067.7,2,2,1,1,0
O009768,2025-05-11,DACH-North,Braun,C0112,SMB,ppe,field-sales,62,3.6605,0.058,213.79,139.63,3,4,0,1,0
O009809,2025-05-11,Nordics,Lindqvist,C0332,SMB,chemicals,field-sales,42,5.9723,0.076,231.77,134.59,3,3,1,1,0
O009843,2025-05-11,DACH-North,Braun,C0349,SMB,abrasives,field-sales,53,1.0737,0.117,50.25,32.83,3,3,1,1,0
O009886,2025-05-11,DACH-South,Huber,C0213,SMB,abrasives,phone,64,1.0617,0.068,63.33,39.41,3,5,0,1,0
O009932,2025-05-11,DACH-South,Mayer,C0282,Trade,hand tools,field-sales,24,23.9933,0.099,518.83,371.27,3,3,1,1,1
O009950,2025-05-11,Nordics,Berg,C0194,Trade,hand tools,field-sales,44,26.4598,0.072,1080.41,751.43,3,3,1,1,0
O009957,2025-05-11,Nordics,Berg,C0260,SMB,fasteners,e-shop,77,0.9211,0.074,65.68,40.64,2,2,1,1,0
O010016,2025-05-11,Nordics,Lindqvist,C0268,Trade,chemicals,field-sales,20,6.6215,0.0,132.43,73.79,3,3,1,1,0
O010022,2025-05-11,East,Kovac,C0014,Trade,chemicals,field-sales,31,6.1815,0.0,191.63,106.33,3,3,1,1,0
O010037,2025-05-11,DACH-South,Huber,C0104,Trade,abrasives,e-shop,17,1.0898,0.007,18.4,10.41,2,5,0,1,0
O010059,2025-05-11,DACH-South,Mayer,C0025,SMB,abrasives,e-shop,69,1.1342,0.097,70.67,43.39,2,2,1,1,0
O010072,2025-05-11,East,Kovac,C0087,Trade,fasteners,phone,31,1.0329,0.116,28.31,18.7,3,3,1,1,0
O010074,2025-05-11,DACH-North,Klein,C0151,Enterprise,hand tools,branch,89,25.6407,0.165,1905.49,1577.19,1,1,1,1,0
O010092,2025-05-11,West,Dubois,C0374,Trade,abrasives,branch,30,1.1815,0.123,31.09,19.9,1,1,1,1,1
O010127,2025-05-11,Nordics,Lindqvist,C0143,SMB,fasteners,field-sales,40,0.9145,0.029,35.52,20.51,3,3,1,1,0
O010207,2025-05-11,DACH-South,Huber,C0282,Trade,hand tools,e-shop,26,21.7571,0.083,518.73,390.16,2,6,0,1,0
O010270,2025-05-11,East,Nowak,C0369,Trade,fasteners,branch,19,0.84,0.049,15.18,9.36,1,1,1,1,0
O010275,2025-05-11,East,Kovac,C0309,Enterprise,power tools,e-shop,279,143.9055,0.068,37419.46,29724.8,2,2,1,1,0
